AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1392753,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,MALE,2025-07-19,11 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,,SENTER RD/FELDSPAR DR,SAN JOSE,2025-09-03
A1392754,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,MALE,2025-07-19,11 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,,SENTER RD/FELDSPAR DR,SAN JOSE,2025-09-03
A1392756,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,MALE,2025-07-19,11 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,,SENTER RD/FELDSPAR DR,SAN JOSE,2025-09-03
A1392762,FROGGY,DOG,WHITE,BLACK,BORDER COLLIE,SPAYED,2024-08-30,1 YEAR 1 MONTH,2025-08-30,HEALTHY,STRAY,OTC,,2025-09-07,ADOPTION,,HEALTHY,STORY RD X S KING RD,SAN JOSE,2025-09-07
A1392766,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-08-30,MED R,STRAY,OTC,,2025-09-12,RTF,,BEH M,MANFRED ST/CONWAY ST,MILPITAS,2025-09-12
A1392768,,CAT,BLACK,,DOMESTIC MH,FEMALE,2025-08-24,2 WEEKS,2025-08-30,NURSING,STRAY,OTC,,2025-09-06,DIED,,NURSING,STARLITE DR X FALLEN LEAF DR,MILPITAS,2025-09-09
A1392769,,CAT,TABBY-BUFF,WHITE,DOMESTIC MH,MALE,2025-08-24,5 WEEKS,2025-08-30,NURSING,STRAY,OTC,,2025-09-14,RESCUE,,NURSING,STARLITE DR X FALLEN LEAF DR,MILPITAS,2025-09-14
A1392770,,CAT,BLACK,,DOMESTIC MH,UNKNOWN,2025-08-24,1 WEEKS,2025-08-30,DEAD,DISPO REQ,OTC,,2025-08-30,DISPOSAL,,DEAD,STARLITE DR X FALLEN LEAF DR,MILPITAS,2025-09-02
A1392771,,CAT,TORTIE-B\O,,DOMESTIC MH,UNKNOWN,2025-08-24,1 WEEKS,2025-08-30,DEAD,DISPO REQ,OTC,,2025-08-30,DISPOSAL,,DEAD,STARLITE DR X FALLEN LEAF DR,MILPITAS,2025-09-02
A1392773,,DOG,BLACK,TAN,CHIHUAHUA SH,FEMALE,,NO AGE,2025-08-30,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,FAIRFAX AVE/SCOTTSDALE DR,SAN JOSE,2025-09-16
A1392774,,DOG,BLACK,TAN,CHIHUAHUA LH,UNKNOWN,,NO AGE,2025-08-30,DEAD,DISPO REQ,OTC,,2025-08-30,DISPOSAL,,DEAD,TULLY RD/SENTER RD,SAN JOSE,2025-08-30
A1392775,,OTHER,WHITE,,OPOSSUM,UNKNOWN,2023-08-30,2 YEARS,2025-08-30,MED R,WILDLIFE,FIELD,,2025-08-30,TRANSFER,,MED R,5100 BLOCK ROEDER RD,SAN JOSE,2025-08-30
A1392777,ZION,CAT,TABBY-GRAY,,DOMESTIC SH,MALE,,NO AGE,2025-08-30,MED SEV,EUTH REQ,OTC OWNED,,2025-08-30,RTO,,MED SEV,,SAN JOSE,2025-08-30
A1392781,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,2020-08-30,5 YEARS,2025-08-30,BEH M,STRAY,OTC,,2025-09-11,RTF,,FERAL,COCONUT DR X TULLY RD,SAN JOSE,2025-09-11
A1392783,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2025-03-30,6 MONTHS,2025-08-30,MED R,TRANSFER,OTHER AGEN,,2025-09-07,TRANSFER,,MED R,SPINDRIFT PL,SAN JOSE,2025-09-07
A1392784,SNOOP DOELGER,DOG,BLACK,BROWN,CHIHUAHUA SH,MALE,,NO AGE,2025-08-30,MED M,STRAY,OTC,IP ADOPT,2025-08-31,RTO,,HEALTHY,S 11TH ST/MARGARET ST,SAN JOSE,2025-08-31
A1392785,,OTHER,BLACK,BROWN,RACCOON,UNKNOWN,,NO AGE,2025-08-31,MED EMERG,WILDLIFE,FIELD,,2025-08-31,TRANSFER,,MED EMERG,6500 BLOCK DEER HOLLOW,SAN JOSE,2025-08-31
A1392787,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2025-08-06,8 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,,,,,STORY RD X LYNDALE AVE,SAN JOSE,2025-09-09
A1392788,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2025-08-06,8 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,,,,,STORY RD X LYNDALE AVE,SAN JOSE,2025-09-09
A1392789,,CAT,BLACK,,DOMESTIC SH,FEMALE,2025-08-06,8 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,,,,,STORY RD X LYNDALE AVE,SAN JOSE,2025-09-09
A1392790,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,MALE,2025-08-06,8 WEEKS,2025-08-30,HEALTHY,STRAY,OTC,,,,,,STORY RD X LYNDALE AVE,SAN JOSE,2025-09-09
A1392791,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2025-08-06,8 WEEKS,2025-08-30,MED R,STRAY,OTC,,,,,,STORY RD X LYNDALE AVE,SAN JOSE,2025-09-09
A1392792,,CAT,TABBY-BRN,WHITE,DOMESTIC LH,MALE,2025-07-15,11 WEEKS,2025-08-30,MED R,STRAY,OTC,,2025-08-31,RESCUE,,MED R,FITZGERALD DR X ALHAMBRA AVE,CUPERTINO,2025-08-31
A1392794,CINNAMON,CAT,BLACK,,DOMESTIC SH,FEMALE,2025-08-02,9 WEEKS,2025-08-30,MED R,STRAY,OTC,,,,,,GRAND BLVD X PACIFIC AVE,SAN JOSE,2025-09-14
A1392795,SAGE,CAT,BLACK,,DOMESTIC SH,FEMALE,2025-08-02,9 WEEKS,2025-08-30,MED R,STRAY,OTC,,,,,,GRAND BLVD X PACIFIC AVE,SAN JOSE,2025-09-14
A1392796,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,2023-09-25,1 YEAR 11 MONTHS,2025-08-30,DEAD,DISPO REQ,FIELD,,2025-08-30,DISPOSAL,,DEAD,PIEDMONT RD/BRANDY LN,SAN JOSE,2025-08-30
A1392806,,CAT,WHITE,BLACK,DOMESTIC SH,FEMALE,2025-08-01,5 WEEKS,2025-08-30,NURSING,STRAY,OTC,,2025-09-01,DIED,,MED SEV,S PARK VICTORIA DR/YOSEMITE DR,MILPITAS,2025-09-01
A1392807,,CAT,WHITE,GRAY,DOMESTIC SH,FEMALE,2025-08-01,9 WEEKS,2025-08-30,NURSING,STRAY,OTC,,,,,,S PARK VICTORIA DR/YOSEMITE DR,MILPITAS,2025-09-27
A1392808,,CAT,BLACK,BLACK,DOMESTIC SH,FEMALE,2025-08-01,9 WEEKS,2025-08-30,NURSING,STRAY,OTC,,,,,,S PARK VICTORIA DR/YOSEMITE DR,MILPITAS,2025-09-27
A1392809,,CAT,BLACK,,DOMESTIC SH,MALE,2025-08-01,9 WEEKS,2025-08-30,NURSING,STRAY,OTC,,,,,,S PARK VICTORIA DR/YOSEMITE DR,MILPITAS,2025-09-20
A1392810,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,2025-08-01,9 WEEKS,2025-08-30,NURSING,STRAY,OTC,,,,,,S PARK VICTORIA DR/YOSEMITE DR,MILPITAS,2025-09-27
A1392813,,CAT,GRAY,,DOMESTIC MH,UNKNOWN,2025-07-25,5 WEEKS,2025-08-30,DEAD,DISPO REQ,FIELD,,2025-08-30,DISPOSAL,,DEAD,600 BLOCK E CALAVERAS,MILPITAS,2025-08-30
A1392814,EVA,DOG,TAN,,CHOW CHOW,FEMALE,,NO AGE,2025-08-30,HEALTHY,STRAY,FIELD,,2025-08-31,RTO,,,TULLY RD / S WHITE RD,SAN JOSE,2025-08-31
A1392815,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-08-30,MED R,STRAY,EAC,,2025-08-31,TRANSFER,,MED R,RIDDER PARK,SAN JOSE,2025-08-31
A1392816,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2022-08-30,3 YEARS,2025-08-30,MED EMERG,STRAY,FIELD,,2025-09-02,EUTH,,MED SEV,4000 BLOCK RUBY,SAN JOSE,2025-09-02
A1392817,CLEO,DOG,WHITE,TAN,CHIHUAHUA SH,FEMALE,,NO AGE,2025-08-31,PREGNANT,CONFISCATE,POLICE,,2025-09-02,RTO,,HEALTHY,,SAN JOSE,2025-09-04
A1392818,SUNI,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2023-08-31,2 YEARS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-22,ADOPTION,,HEALTHY,MONTEREY/UMBARGER,SAN JOSE,2025-09-22
A1392843,,DOG,BROWN,,FOX TERR WIRE,MALE,2025-06-16,15 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-05,TRANSFER,,HEALTHY,LANGDON CT/YERBA BUENA RD,SAN JOSE,2025-09-05
A1392847,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2020-09-01,5 YEARS,2025-08-31,MED SEV,STRAY,OTC,,2025-09-02,DIED,,MED SEV,EDGEVIEW DR/EDGEVIEW CT,SAN JOSE,2025-09-02
A1392849,,DOG,WHITE,,MALTESE,FEMALE,2021-08-31,4 YEARS,2025-08-31,HEALTHY,STRAY,,,2025-09-05,RESCUE,,HEALTHY,DEL MAR X FRUITDALE,SAN JOSE,2025-09-05
A1392850,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,2025-07-22,10 WEEKS,2025-08-31,MED R,STRAY,OTC,,2025-09-01,RESCUE,,MED R,FITZGERALD DR/STOKES AVE,SAN JOSE,2025-09-01
A1392853,,CAT,BLACK,,DOMESTIC SH,MALE,2025-08-24,5 WEEKS,2025-08-31,NURSING,STRAY,OTC,,,,,,RUBION X FERNISH,SAN JOSE,2025-09-24
A1392856,BLUEBERRY,DOG,GRAY,,FRENCH BULLDOG,SPAYED,2024-08-31,1 YEAR 1 MONTH,2025-08-31,MED R,STRAY,OTC,,2025-09-09,ADOPTION,,HEALTHY,S 7TH ST/E WILLIAM ST,SAN JOSE,2025-09-09
A1392860,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-08-31,MED R,STRAY,OTC,,2025-09-04,RTF,,FERAL,GUISTI DR/SNOW DR,SAN JOSE,2025-09-04
A1392863,ZEUS,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2025-07-19,11 WEEKS,2025-08-31,NURSING,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,BRIARCREST X ROYAL CREST,SAN JOSE,2025-09-19
A1392864,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2025-08-28,5 WEEKS,2025-08-31,NURSING,STRAY,OTC,,2025-09-27,RESCUE,,,S SUNSET AVE/E SAN ANTONIO ST,SAN JOSE,2025-09-27
A1392865,VEGAS,DOG,BLUE,WHITE,AM PIT BULL TER,NEUTERED,2024-01-18,1 YEAR 8 MONTHS,2025-08-31,HEALTHY,STRAY,FIELD,,,,,,AMES AVE X SINCLAIR FRONTAGE RD,MILPITAS,2025-09-23
A1392867,SIMBA,DOG,BLACK,WHITE,GERM SHEPHERD,MALE,2022-08-31,3 YEARS,2025-08-31,HEALTHY,CONFISCATE,POLICE,,2025-09-12,RTO,,HEALTHY,,SAN JOSE,2025-09-12
A1392869,FIONA,DOG,BROWN,WHITE,PIT BULL,SPAYED,2023-09-03,2 YEARS,2025-08-31,HEALTHY,STRAY,OTC,IP ADOPT,2025-09-22,ADOPTION,,HEALTHY,LUCIAN AVE/LA PALA DR,SAN JOSE,2025-09-22
A1392870,SHADOW,DOG,BLACK,WHITE,PIT BULL,MALE,2022-08-31,3 YEARS,2025-08-31,HEALTHY,CONFISCATE,POLICE,,2025-09-12,RTO,,HEALTHY,,SAN JOSE,2025-09-12
A1392873,TWIZLER,CAT,BLACK,,DOMESTIC SH,NEUTERED,2025-07-01,13 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,TARTER CT/TARTER WAY,SAN JOSE,2025-09-19
A1392874,,CAT,GRAY,,DOMESTIC SH,SPAYED,2025-07-15,11 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,TARTER CT/TARTER WAY,SAN JOSE,2025-09-19
A1392875,CHARLIE,CAT,BLACK,,DOMESTIC SH,NEUTERED,2025-07-15,11 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,TARTER CT/TARTER WAY,SAN JOSE,2025-09-19
A1392876,RUNNER,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2025-07-15,11 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,TARTER CT/TARTER WAY,SAN JOSE,2025-09-19
A1392877,,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2025-07-15,11 WEEKS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-19,ADOPTION,,HEALTHY,TARTER CT/TARTER WAY,SAN JOSE,2025-09-19
A1392878,,CAT,BLACK,,DOMESTIC SH,FEMALE,2025-08-25,2 WEEKS,2025-08-31,NURSING,STRAY,OTC,,2025-09-10,EUTH,,NURSING,DUMPED,SAN JOSE,2025-09-10
A1392879,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-08-31,DEAD,DISPO REQ,OTC,,2025-08-31,DISPOSAL,,DEAD,CARLSBAD DR/TUCSON,SAN JOSE,2025-08-31
A1392880,,CAT,TORTIE-DIL,,DOMESTIC SH,FEMALE,2025-05-31,4 MONTHS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,S 31ST X ALUM ROCK,SAN JOSE,2025-09-03
A1392881,SALLY,CAT,TORTIE-DIL,,DOMESTIC MH,SPAYED,2025-05-31,4 MONTHS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-07,ADOPTION,,HEALTHY,S 31ST X ALUM ROCK,SAN JOSE,2025-09-07
A1392882,COUNT TYRONE RUGEN,CAT,TABBY-ORG,WHITE,DOMESTIC MH,NEUTERED,2025-05-16,4 MONTHS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-04,ADOPTION,,HEALTHY,S 31ST X ALUM ROCK,SAN JOSE,2025-09-04
A1392883,BEN,CAT,TABBY-GRAY,,DOMESTIC MH,NEUTERED,2025-05-31,4 MONTHS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-05,ADOPTION,,HEALTHY,S 31ST X ALUM ROCK,SAN JOSE,2025-09-05
A1392884,,BIRD,BLACK,WHITE,WOODPECKER,UNKNOWN,,NO AGE,2025-08-31,MED SEV,WILDLIFE,FIELD,,2025-08-31,TRANSFER,,MED SEV,VIA DEL ORO/ MARTINVALE LN,SAN JOSE,2025-08-31
A1392887,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-08-31,HEALTHY,STRAY,OTC,,2025-08-31,TRANSFER,,HEALTHY,0 BLOCK N KING RD X ALUM ROCK AVE,SAN JOSE,2025-08-31
A1392891,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-08-31,HEALTHY,STRAY,OTC,,2025-08-31,TRANSFER,,HEALTHY,0 BLOCK N KING RD X ALUM ROCK AVE,SAN JOSE,2025-08-31
A1392893,GUERO,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-08-31,MED R,STRAY,OTC,,2025-09-05,ADOPTION,,HEALTHY,BROWN AVE/SYLVANDALE AVE,SAN JOSE,2025-09-05
A1392894,,DOG,BROWN,BLACK,BORDER TERRIER,MALE,2025-01-02,8 MONTHS,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-05,RESCUE,,HEALTHY,3600 BLOCK RITZ CT X WOODLEY DR,SAN JOSE,2025-09-05
A1392900,GEORGE,OTHER,CALICO-TRI,,GUINEA PIG,MALE,,NO AGE,2025-08-31,HEALTHY,STRAY,OTC,,,,,,SOUTHWEST EXPY / DE ROSE WAY,SAN JOSE,2025-09-14
A1392904,MAMAS,DOG,BLACK,WHITE,PIT BULL,FEMALE,,NO AGE,2025-08-31,HEALTHY,STRAY,OTC,,2025-09-05,TRANSFER,,HEALTHY,ESTATE VIEW CT X PLEASANT KNL DR,SAN JOSE,2025-09-05
A1392908,,DOG,TAN,,GERM SHEPHERD,FEMALE,,NO AGE,2025-08-31,HEALTHY,STRAY,FOUND,,,,,,YERBA BUENA/MCLAUGHLIN,SAN JOSE,2025-08-31
A1392909,ROCKO,DOG,GRAY,TAN,FRENCH BULLDOG,MALE,2023-08-31,2 YEARS,2025-08-31,MED EMERG,CONFISCATE,ASO,,2025-08-31,RTO,,MED M,,SAN JOSE,2025-09-01
A1392913,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-08-31,DEAD,DISPO REQ,FIELD,,2025-08-31,DISPOSAL,,DEAD,PROVINCETOWN X PROSPECT,SAN JOSE,2025-08-31
A1392914,,CAT,WHITE,TABBY-BRN,DOMESTIC SH,MALE,2024-08-31,1 YEAR,2025-08-31,DEAD,DISPO REQ,FIELD,,2025-08-31,DISPOSAL,,DEAD,KIZER X HILLVIEW,MILPITAS,2025-08-31
A1392916,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,2022-08-31,3 YEARS,2025-08-31,MED SEV,STRAY,FIELD,,2025-09-02,EUTH,,MED SEV,MONTEREY RD X EDENVIEW,SAN JOSE,2025-09-02
A1392917,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2025-07-01,9 WEEKS,2025-09-01,MED SEV,STRAY,FIELD,,2025-09-01,TRANSFER,,MED SEV,CORALTREE PL,SAN JOSE,2025-09-01
A1392917,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2025-07-01,9 WEEKS,2025-09-01,MED SEV,STRAY,FIELD,,2025-09-02,EUTH,,MED SEV,CORALTREE PL,SAN JOSE,2025-09-02
A1392918,,OTHER,GRAY,,SQUIRREL,UNKNOWN,2025-07-31,9 WEEKS,2025-08-31,HEALTHY,TRANSFER,MEDVET,,2025-09-01,TRANSFER,,HEALTHY,CALVIN AVE X IDA WAY,SAN JOSE,2025-09-01
A1392919,,OTHER,GRAY,,OPOSSUM,UNKNOWN,2025-08-13,7 WEEKS,2025-09-01,MED M,WILDLIFE,FIELD,,2025-09-01,TRANSFER,,MED M,ELLERY ST X GAWIN,SAN JOSE,2025-09-02
A1392920,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,2023-09-04,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-04,DISPOSAL,,DEAD,SENTER RD,SAN JOSE,2025-09-04
A1392921,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,S KING RD,SAN JOSE,2025-09-01
A1392923,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,NAIDA AVE / STAHL ST,SAN JOSE,2025-09-01
A1392924,,DOG,GOLD,,AUST TERRIER,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,FLEMING AVE,SAN JOSE,2025-09-01
A1392925,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,2023-08-31,2 YEARS,2025-09-01,MED SEV,WILDLIFE,FIELD,,2025-09-01,TRANSFER,,MED SEV,BLACKMORE CT X MORRILL,SAN JOSE,2025-09-02
A1392926,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2024-10-01,11 MONTHS,2025-09-01,MED SEV,STRAY,FIELD,,2025-09-02,EUTH,,MED SEV,RENAISSANCE DR / ENCLAVE DR,SAN JOSE,2025-09-02
A1392927,,DOG,BLACK,BROWN,FRENCH BULLDOG,FEMALE,,NO AGE,2025-09-01,DEAD,DISPO REQ,OTC,,2025-09-01,DISPOSAL,,DEAD,700 BLOCK OMEGA CT X N WHITE RD,SAN JOSE,2025-09-01
A1392928,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,SIERRA RD / LUNDY AVE,SAN JOSE,2025-09-01
A1392929,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,ZANKER RD,SAN JOSE,2025-09-01
A1392930,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,VENUS WAY,MILPITAS,2025-09-01
A1392931,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,MONTEREY RD,SAN JOSE,2025-09-01
A1392932,TWIN,DOG,GRAY,WHITE,PIT BULL,MALE,2024-09-01,1 YEAR,2025-09-01,BEH M,OWNER SUR,FIELD,,,,,,,SAN JOSE,2025-09-15
A1392933,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,PLEASANT KNOLL DR,SAN JOSE,2025-09-01
A1392934,,OTHER,BROWN,,SNAKE,UNKNOWN,,NO AGE,2025-09-01,DEAD,DISPO REQ,FIELD,,2025-09-01,DISPOSAL,,DEAD,COX AVE / REGAN LN,SARATOGA,2025-09-01
A1392935,MOLLY,DOG,WHITE,,MALTESE,FEMALE,2013-09-02,12 YEARS,2025-09-01,MED EMERG,CONFISCATE,ASO,,2025-09-23,RESCUE,,MED EMERG,,SAN JOSE,2025-09-23
A1392936,CHARLIE,DOG,BLACK,,CHIHUAHUA SH,NEUTERED,2020-09-01,5 YEARS,2025-09-01,MED M,CONFISCATE,ASO,,2025-09-20,RESCUE,,MED M,,SAN JOSE,2025-09-20
A1392937,CALI,DOG,BROWN,,POMERANIAN,FEMALE,2017-09-01,8 YEARS,2025-09-01,MED R,CONFISCATE,ASO,,2025-09-20,RESCUE,,MED M,,SAN JOSE,2025-09-20
A1392938,,CAT,BLACK,,DOMESTIC SH,MALE,2025-08-01,6 WEEKS,2025-09-01,NURSING,STRAY,FIELD,,2025-09-12,EUTH,,MED SEV,PEPPERMINT X TAFFY,SAN JOSE,2025-09-12
A1392939,JAX,CAT,BLACK,,DOMESTIC SH,MALE,2025-08-01,9 WEEKS,2025-09-01,NURSING,STRAY,FIELD,,,,,,PEPPERMINT X TAFFY,SAN JOSE,2025-09-18
A1392940,BINX,CAT,BLACK,,DOMESTIC SH,MALE,2025-08-01,9 WEEKS,2025-09-01,NURSING,STRAY,FIELD,,,,,,PEPPERMINT X TAFFY,SAN JOSE,2025-09-18
A1392943,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2025-09-01,MED EMERG,WILDLIFE,FIELD,,2025-09-01,TRANSFER,,MED EMERG,HILLSDALE X ROSS,SAN JOSE,2025-09-01
A1392944,DOUGIE,DOG,GRAY,TAN,FRENCH BULLDOG,NEUTERED,2025-01-03,8 MONTHS,2025-09-01,MED R,STRAY,FIELD,,2025-09-09,ADOPTION,,HEALTHY,TULLY X RENO,SAN JOSE,2025-09-18
A1392945,SKITZ,CAT,TABBY-BRN,,DOMESTIC MH,NEUTERED,2020-09-02,5 YEARS,2025-09-01,MED R,STRAY,MEDVET,IP ADOPT,2025-09-18,ADOPTION,,HEALTHY,MABURY RD,SAN JOSE,2025-09-18
A1392946,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-02,PREGNANT,STRAY,OTC,,2025-09-05,RTF,,FERAL,PINECREST CT/TIMBERLINE DR,SAN JOSE,2025-09-05
A1392947,,CAT,GRAY,,DOMESTIC SH,FEMALE,2025-08-07,8 WEEKS,2025-09-02,NURSING,STRAY,OTC,,,,,,W WILLIAM ST/COLTON PL,SAN JOSE,2025-09-02
A1392948,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-09-02,MED EMERG,STRAY,OTC,,2025-09-02,EUTH,,MED EMERG,BURTON AVE,SAN JOSE,2025-09-04
A1392950,WEDGE,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2025-08-01,9 WEEKS,2025-09-02,MED R,STRAY,OTC,,2025-09-23,ADOPTION,,HEALTHY,ILIKAI AVE,SAN JOSE,2025-09-23
A1392952,,CAT,CALICO-TRI,TABBY-GRAY,DOMESTIC SH,FEMALE,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392953,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,MALE,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392954,,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,FEMALE,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392955,,CAT,CALICO-TRI,,DOMESTIC SH,FEMALE,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392956,,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,MALE,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392957,,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,UNKNOWN,2025-07-24,10 WEEKS,2025-09-02,HEALTHY,STRAY,OTC,,2025-09-03,TRANSFER,,HEALTHY,MARGARET X S 11TH ST,SAN JOSE,2025-09-03
A1392958,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2025-08-23,3 WEEKS,2025-09-02,NURSING,STRAY,OTC,,2025-09-05,EUTH,,MED SEV,,SAN JOSE,2025-09-08
A1392959,,CAT,PT-FLAME,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-02,FERAL,S/N CLINIC,FERAL,,2025-09-02,RTF,,FERAL,,SAN JOSE,2025-09-02
A1392959,,CAT,PT-FLAME,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-02,FERAL,STRAY,,,2025-09-11,RTF,,FERAL,S 11TH ST/MARGARET ST,SAN JOSE,2025-09-11
A1392963,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-09-02,DEAD,DISPO REQ,OTC,,2025-09-02,DISPOSAL,,DEAD,CRAMER CIR/UMBARGER,SAN JOSE,2025-09-02
